Size_SqFt,Bedrooms,Bathrooms,Age_Years,Location,Proximity_Amenities,House_Price,Garage,Garden,Floor_Level
1765.4121739476477,4,3,10,Rural,Medium,318199.92,Yes,Yes,3
1143.4327354545612,1,1,47,Suburban,High,177959.71,Yes,No,5
2676.9361870827065,1,2,15,Urban,High,422129.2,No,No,5
1942.730077373691,3,2,86,Suburban,Medium,270058.23,No,No,3
2618.908155986731,4,1,60,Rural,Medium,386049.75,Yes,No,1
1202.7861706028166,3,2,1,Suburban,Medium,234078.58,No,No,2
1700.3124885231136,2,1,77,Urban,Medium,231142.31,No,No,1
2002.6218498590915,2,3,14,Suburban,Low,298874.61,No,Yes,3
2023.490296882371,2,2,23,Urban,Low,322960.12,No,No,3
1774.9672642603782,3,3,35,Rural,Low,268414.86,Yes,Yes,1
2311.4249661737495,4,2,65,Urban,Low,354226.63,Yes,Yes,5
1466.1897853087028,5,3,46,Urban,Low,259649.88,Yes,Yes,2
1928.8102574893533,1,3,97,Suburban,Medium,229349.18,Yes,Yes,2
2060.1478158559494,5,1,29,Rural,Low,341971.82,No,No,4
2257.2194170293747,4,3,9,Suburban,Medium,410271.51,No,Yes,2
2355.807439044445,3,2,37,Suburban,Medium,364911.4,No,No,3
1437.6789540810655,3,3,5,Suburban,Low,269437.86,Yes,Yes,3
1232.9429146321888,3,2,47,Urban,Low,181129.04,Yes,Yes,4
2638.8384109492545,2,1,84,Urban,High,359171.28,Yes,No,5
2166.157005989796,2,2,50,Suburban,High,328485.38,No,No,3
1625.756731721723,2,1,17,Suburban,Medium,279484.1,No,Yes,4
2775.5759877612613,5,2,85,Suburban,Medium,415166.4,No,Yes,3
2057.8373171464295,1,2,26,Suburban,Low,317722.81,No,Yes,3
2589.6485920319133,3,2,55,Suburban,High,402850.6,Yes,No,4
2033.7592407050545,3,3,8,Suburban,Medium,353569.5,Yes,Yes,5
3030.3739624409936,5,1,57,Urban,Medium,465640.23,No,Yes,2
2877.6704212216023,1,2,19,Rural,High,427934.33,Yes,Yes,5
1875.5179257604632,1,3,26,Suburban,Medium,311737.4,No,No,3
2485.785475477178,5,3,31,Suburban,High,427201.05,Yes,Yes,3
2322.6879747925736,3,1,11,Rural,High,380427.49,No,Yes,5
2684.3157787661744,4,1,82,Urban,Low,385676.65,Yes,Yes,1
1517.5382697099478,4,2,97,Urban,Medium,204694.97,Yes,No,4
2343.0257299992195,1,3,36,Suburban,Low,334410.43,Yes,Yes,2
2529.212243424794,1,1,12,Rural,Low,371308.67,Yes,No,5
1120.6302567884427,3,3,94,Urban,Low,146665.41,Yes,No,5
1408.3707436671125,1,3,9,Rural,High,244220.79,Yes,Yes,4
980.3839111199497,5,2,13,Suburban,Medium,213228.77,No,No,3
1865.2965827777211,4,3,27,Urban,High,342374.62,No,No,5
2358.7711278979814,4,3,14,Suburban,Medium,410568.48,Yes,No,2
2751.178526048014,1,3,79,Suburban,High,392028.39,Yes,Yes,3
2037.0473902098877,5,1,86,Urban,Low,276653.32,No,Yes,2
2814.307772785646,1,1,0,Rural,Medium,445828.68,No,No,3
1309.9492708925543,1,2,30,Urban,High,213984.11,No,Yes,1
1148.3087803224225,5,3,68,Rural,Low,150844.37,Yes,No,4
1972.2261505516906,5,2,3,Urban,Low,349692.23,No,Yes,1
2192.0327244696537,2,1,97,Urban,Medium,289708.64,Yes,Yes,2
1983.6526259529535,4,2,47,Urban,Low,311875.38,Yes,No,4
966.2789499800617,1,2,27,Urban,Low,152663.56,Yes,Yes,2
1955.4399802436058,3,3,60,Urban,Medium,302169.31,Yes,No,2
1347.7652497475733,1,3,68,Urban,Low,168395.95,No,Yes,5
2334.836274415019,1,3,66,Urban,High,338943.22,No,No,3
2183.299123048424,3,1,81,Rural,High,286207.73,No,No,4
1530.0601068363223,4,3,19,Rural,Low,258389.7,No,No,4
1743.0665413316533,2,1,84,Urban,High,240710.18,Yes,No,4
1470.3932390555242,5,1,96,Rural,High,192076.56,Yes,Yes,5
1968.660451363414,2,1,30,Urban,Medium,296633.26,No,No,4
2477.571160250619,1,3,10,Urban,Low,401553.39,Yes,Yes,2
1507.1369768322281,1,3,67,Rural,Low,186974.36,Yes,No,4
2252.023257758922,3,2,79,Suburban,Medium,317676.64,Yes,Yes,5
1734.8711908137795,3,1,0,Suburban,Low,280096.25,Yes,No,3
1603.563583868828,1,1,86,Suburban,Low,169155.32,Yes,Yes,1
1946.4848200227211,2,3,47,Rural,Medium,287486.16,Yes,Yes,1
1482.378838790313,2,1,24,Suburban,Medium,227918.76,Yes,No,1
1723.1753473264089,4,1,44,Urban,Medium,274878.31,Yes,Yes,5
1401.061053705576,1,3,2,Rural,Medium,239543.35,Yes,Yes,1
2982.3625664581946,5,2,3,Urban,Medium,527800.66,Yes,Yes,4
2017.6317759858644,5,3,73,Urban,High,342692.1,No,No,2
1650.1372460037073,2,3,2,Urban,Medium,303100.55,No,Yes,1
2106.989955367111,3,3,34,Rural,High,344776.18,Yes,No,4
1943.8359751545852,3,1,49,Suburban,High,301124.31,No,Yes,5
1889.5152002333884,2,2,63,Urban,Medium,276508.72,No,No,4
2307.0833500217127,4,3,40,Urban,High,379530.78,No,No,1
2378.7538550236527,1,2,4,Rural,Medium,384694.85,No,Yes,4
1734.7494261947363,5,3,93,Suburban,Low,240806.33,No,Yes,1
1712.09087967766,2,2,66,Suburban,Medium,226771.83,No,Yes,1
1862.474151424178,3,1,29,Rural,Medium,300084.86,No,Yes,4
849.0394176322077,1,1,2,Rural,Low,117805.71,Yes,Yes,5
1242.4044689007237,5,2,12,Urban,Medium,268031.76,Yes,No,2
2683.4371337222624,4,2,65,Rural,Low,367479.02,Yes,No,2
2822.4838567506417,2,2,38,Rural,High,427766.15,Yes,Yes,3
1875.4819802218108,1,3,48,Urban,High,283446.51,Yes,No,1
2288.2784815278833,5,2,28,Rural,Low,356280.31,Yes,Yes,3
2155.625077271768,4,3,70,Rural,Medium,305795.75,No,Yes,4
3539.440404227619,3,2,35,Suburban,Medium,535959.86,No,Yes,3
2559.787455717288,1,3,98,Rural,Medium,313507.05,Yes,Yes,2
1936.0412042596167,2,1,63,Suburban,Low,263787.58,Yes,Yes,1
1522.229779699787,5,1,22,Urban,Low,265046.19,Yes,No,4
1196.7768398712137,3,2,6,Rural,Low,182870.24,No,Yes,1
2101.7318179336116,3,2,66,Suburban,Low,270574.74,Yes,Yes,5
1621.8246273578484,5,1,58,Rural,Low,215928.22,No,Yes,1
1288.873145201163,5,2,43,Urban,High,243507.8,Yes,Yes,3
1676.7135578787368,5,3,73,Rural,Low,229859.72,No,No,1
1459.2259981928025,1,2,17,Rural,High,245111.95,Yes,No,2
2843.5708175362824,2,1,97,Suburban,High,372302.69,Yes,No,4
2440.819878474725,3,3,29,Urban,High,431688.76,Yes,No,1
1996.0136793416914,4,3,72,Urban,High,307665.99,No,No,1
2739.972069445013,5,3,95,Suburban,Low,398876.72,Yes,Yes,4
2038.684153823809,2,2,55,Urban,High,323199.42,Yes,Yes,1
1569.3578993358683,4,2,9,Rural,High,298678.15,No,No,3
2761.5620386348287,1,3,51,Suburban,High,402878.36,No,No,1
2269.455021842329,3,3,28,Urban,Low,363635.84,No,Yes,2
1481.3769228367719,2,2,77,Urban,Medium,197250.89,No,Yes,2
1904.830660958196,2,1,69,Urban,Medium,237490.33,Yes,No,5
1562.1908733076214,3,3,68,Rural,High,213381.85,No,Yes,3
1308.600134517832,3,3,20,Rural,Medium,203440.67,Yes,Yes,4
2463.088773765821,5,1,3,Suburban,High,439835.05,No,Yes,2
2954.708320235065,3,1,5,Urban,High,510853.75,Yes,Yes,2
1300.7162130904294,2,1,81,Urban,Low,149478.24,Yes,Yes,2
2281.4846183452855,5,3,71,Suburban,Medium,362430.78,Yes,Yes,5
1674.6787154390865,3,1,43,Suburban,Medium,252004.33,Yes,No,5
1756.437308117652,4,1,66,Urban,High,263952.8,Yes,Yes,2
1703.8030378805654,4,3,64,Suburban,Medium,259018.8,No,Yes,5
1568.004615160092,3,1,36,Suburban,Low,222643.59,No,No,3
2024.2608139724134,2,1,86,Rural,Low,218339.83,Yes,No,2
1584.524941794481,5,3,26,Rural,Medium,286955.02,Yes,Yes,4
2135.2284128899196,5,1,99,Suburban,Low,258590.42,Yes,Yes,2
1974.8809452754315,5,1,44,Rural,Medium,288407.68,Yes,No,2
1880.5259765667952,1,2,44,Urban,High,310717.2,No,No,2
1546.218168979201,3,1,83,Rural,Medium,200274.37,No,No,1
1711.6143347158336,1,1,75,Rural,Low,186582.61,No,Yes,2
2377.695612912878,1,1,34,Urban,Medium,375456.34,Yes,Yes,1
2250.4585938121904,4,3,4,Suburban,Low,405311.4,Yes,No,1
1511.2223776007245,5,2,0,Rural,High,297878.62,Yes,Yes,3
2049.666152714613,1,2,80,Suburban,Medium,265384.8,No,No,4
2375.6935616858946,2,3,31,Suburban,High,392015.65,No,Yes,3
1165.2973594393143,3,3,3,Urban,High,260464.31,No,Yes,1
2271.6800961899676,2,3,65,Rural,Medium,287160.79,Yes,No,2
1668.6881205270765,5,3,49,Urban,Medium,289321.12,No,No,5
2285.2993342965797,4,1,88,Urban,Medium,320120.97,Yes,Yes,2
1618.3704217287416,2,3,82,Rural,High,226336.17,No,Yes,4
1097.5589496677405,2,3,82,Suburban,Low,115209.12,No,No,5
1186.2287810584187,1,2,45,Rural,Medium,139386.44,No,Yes,5
2024.0424733306909,2,2,85,Rural,High,256873.61,Yes,No,3
2129.861250860741,4,3,75,Suburban,Medium,306947.86,Yes,Yes,5
1547.8416874477957,2,2,66,Urban,High,225282.94,Yes,Yes,5
2319.296229388687,2,3,7,Urban,Low,390292.5,Yes,No,4
1169.23996886552,5,3,92,Rural,High,176028.53,Yes,Yes,1
1966.9601006763417,4,3,24,Urban,Medium,369011.2,No,No,3
1394.4919001187718,2,2,82,Suburban,Low,157285.49,No,No,3
1674.0819460989205,5,3,74,Rural,Medium,241888.2,Yes,No,2
2023.699335658207,3,2,25,Suburban,Medium,338714.1,Yes,No,5
1569.7933173580238,2,2,66,Rural,Low,190692.25,Yes,Yes,5
1807.7222278850872,2,1,54,Rural,Medium,257416.82,No,No,4
2503.14640460722,5,1,7,Rural,Low,424232.05,No,Yes,5
1711.5540652384257,5,1,20,Rural,Low,274535.51,Yes,No,5
2417.846056032571,5,2,64,Urban,High,418084.28,No,Yes,4
1435.1465726711908,2,3,94,Urban,Low,160874.24,Yes,Yes,5
2264.9020889576414,1,2,61,Suburban,Medium,314975.03,No,No,5
2720.78431032895,1,1,84,Suburban,High,381725.04,No,Yes,2
764.1777499363554,5,2,37,Urban,High,188957.76,Yes,Yes,4
1601.5523722647617,1,1,53,Suburban,Medium,217483.55,No,Yes,5
2288.53606359027,3,1,26,Suburban,Low,339549.18,Yes,Yes,1
1898.4773069785037,1,2,96,Rural,High,235141.81,Yes,No,5
2185.5729366856544,1,1,5,Urban,Low,330503.59,Yes,Yes,3
1698.0074066420898,2,1,66,Urban,Medium,242151.65,No,No,2
2043.29489373645,1,2,15,Suburban,Medium,335269.12,No,Yes,4
1922.1613823039602,5,2,66,Rural,Low,264828.16,Yes,No,2
2583.8910308299037,2,2,62,Rural,Low,334778.94,No,Yes,4
2127.2104216506063,1,1,12,Urban,High,352405.92,Yes,No,3
2168.801331037601,3,3,36,Suburban,Low,320051.67,No,Yes,2
1794.0615169387663,2,2,2,Rural,High,311214.68,Yes,No,2
1756.1968879637532,2,1,16,Rural,Medium,284170.38,Yes,Yes,2
1783.7209060901896,2,1,75,Suburban,Low,225704.73,No,Yes,4
2197.2260711891486,1,1,51,Rural,Low,280438.11,Yes,No,1
1789.5077595898686,5,1,40,Suburban,Medium,304514.9,No,Yes,4
2144.8874284482063,4,2,96,Suburban,Low,278873.26,No,Yes,3
3037.7003993227195,4,1,86,Urban,High,435319.1,No,No,3
2435.562351715846,4,1,30,Suburban,High,409135.74,Yes,No,4
1836.9882339160795,1,1,61,Suburban,Low,241507.38,No,No,1
2600.6069610819723,3,3,49,Suburban,Medium,405604.76,Yes,No,4
1795.9623134892242,2,1,10,Urban,Medium,307091.81,No,Yes,1
980.9377324110731,2,1,61,Rural,Medium,110862.77,Yes,Yes,5
1495.9568445412979,5,3,17,Urban,Low,282873.89,Yes,Yes,3
1064.6040394870722,2,1,10,Urban,Medium,220931.54,Yes,Yes,1
1824.2432579793456,5,3,92,Suburban,High,274164.14,No,No,5
2009.2091895947758,1,2,94,Rural,Low,184064.43,Yes,No,3
2838.218656137641,4,3,87,Urban,Low,419847.8,No,Yes,5
2163.463686882081,5,3,90,Rural,Medium,314080.25,No,No,4
1890.449735595568,5,2,18,Urban,High,352784.49,Yes,No,3
2414.702790591745,2,1,83,Rural,High,309820.22,Yes,Yes,4
894.4323454960575,1,2,16,Rural,Low,127549.42,No,Yes,5
2117.807279054283,4,2,11,Urban,Medium,399604.41,No,No,1
2385.4325969434835,1,3,95,Suburban,Medium,293254.53,Yes,Yes,1
1260.7068771100792,4,1,65,Urban,Low,175159.38,Yes,No,1
2571.8770216034645,3,1,39,Urban,Low,400588.67,Yes,Yes,2
2169.2482037472073,1,3,52,Urban,High,309285.59,Yes,No,2
1792.3560430495993,3,1,43,Urban,Medium,288647.81,Yes,No,4
2316.3909330531424,4,2,30,Suburban,Medium,395235.37,No,No,1
3135.3464289021977,5,1,38,Urban,Medium,522543.26,Yes,Yes,2
2090.9331275292475,3,1,45,Urban,Low,307412.31,No,Yes,5
2124.110293150168,4,1,34,Rural,Low,312951.59,Yes,Yes,5
1770.319550229878,4,2,62,Rural,High,271073.01,No,No,2
1575.0778152676041,3,2,65,Rural,Low,189918.88,Yes,No,5
2415.167908272123,1,2,88,Suburban,Medium,311411.24,No,No,3
1571.9580870455663,5,3,3,Urban,High,339145.83,Yes,No,4
2035.7831186096962,4,1,52,Rural,Low,285343.04,Yes,No,2
1761.1712766174417,1,2,58,Suburban,Medium,258122.65,Yes,No,3
2239.489912873196,4,3,99,Urban,Medium,335071.8,Yes,Yes,5
2166.8310526434743,4,1,65,Suburban,High,324002.68,Yes,No,4
2518.7699721289496,4,3,55,Suburban,High,399807.79,Yes,Yes,2
1744.9918005726265,1,2,84,Suburban,Low,195221.07,Yes,No,4
1865.0625323533143,2,3,35,Urban,High,323381.42,No,Yes,5
1510.6181421088463,5,1,96,Suburban,Low,198939.8,Yes,No,3
1777.8533699619443,5,3,79,Suburban,High,269398.37,No,No,5
2188.650246522426,2,1,59,Suburban,Medium,305407.16,No,No,3
2378.494308322676,4,1,15,Rural,Low,361371.49,Yes,No,2
1538.9173379111874,2,1,12,Suburban,Low,252703.5,No,No,3
2434.8029600528303,3,3,76,Rural,Medium,335052.05,No,Yes,1
2677.8189294024755,3,2,55,Suburban,Medium,396226.71,Yes,No,4
2206.7174516118503,1,1,60,Suburban,Medium,295478.04,No,No,3
2938.397906279033,1,1,6,Rural,Low,421890.82,No,Yes,4
1613.1054004482135,3,2,26,Rural,Medium,251310.05,Yes,Yes,4
1377.6726483442915,2,3,59,Suburban,Medium,200244.44,Yes,Yes,5
1110.6398755478608,1,2,88,Urban,High,128693.03,Yes,Yes,3
2748.0221557445916,2,3,61,Rural,Medium,394064.79,No,No,3
2327.182828177029,1,3,40,Urban,Low,336266.84,Yes,Yes,5
1972.2076645447726,5,2,83,Rural,Low,243586.11,No,Yes,5
2139.98431315991,2,3,86,Rural,Low,243232.87,Yes,No,4
1437.2554763508117,3,1,19,Suburban,Low,215018.52,No,Yes,4
3222.875989808413,3,2,16,Suburban,High,520361.61,No,Yes,5
2064.6105909876137,1,2,69,Suburban,Medium,285745.37,No,Yes,2
2054.6973973024465,2,2,47,Rural,Low,289957.03,Yes,Yes,3
2362.883311949346,4,2,7,Suburban,High,414752.43,No,No,2
2240.5046158683567,3,1,26,Suburban,Low,358944.23,Yes,Yes,5
2111.9420121395656,3,3,41,Urban,High,349877.76,Yes,Yes,1
1604.762772277344,2,1,9,Suburban,Medium,283974.88,Yes,Yes,4
2235.734178567998,2,2,40,Urban,High,358627.89,No,No,5
2941.012248237517,1,1,36,Suburban,Medium,433118.45,No,No,1
2672.7100230774886,4,3,2,Suburban,High,490780.18,No,Yes,2
2796.5933133196986,3,2,58,Urban,High,436075.04,No,No,1
1744.3921617844073,2,1,82,Rural,High,203815.96,No,No,5
1505.1975898707096,3,1,17,Suburban,Medium,263620.41,Yes,No,3
1937.1065399501758,4,3,67,Rural,High,296301.32,Yes,Yes,1
2027.8624561443473,5,3,10,Suburban,Medium,377371.01,Yes,Yes,4
2547.0957592354744,5,2,30,Rural,Low,383933.44,Yes,Yes,2
1153.7676851425904,4,1,64,Rural,High,172600.26,No,No,2
2764.7751597303068,2,2,19,Rural,Medium,419571.11,Yes,Yes,3
1920.9960507105052,5,1,56,Rural,High,292804.61,Yes,Yes,3
1786.55946502629,2,1,75,Rural,Medium,188047.44,No,Yes,4
1493.9478123699164,1,2,21,Rural,Low,210050.28,No,Yes,1
1172.5716640671153,3,1,84,Rural,Low,99881.84,Yes,Yes,5
2411.585291980957,1,3,32,Urban,Medium,389625.1,Yes,Yes,1
2036.658983594202,5,1,6,Urban,Medium,370464.86,Yes,No,3
1355.019550129473,5,1,33,Suburban,Medium,233737.13,Yes,No,1
1352.4606139681919,2,2,49,Suburban,High,205609.96,No,Yes,5
1832.107650354936,5,3,44,Urban,Low,310572.89,No,Yes,2
2834.5107626446966,2,2,95,Rural,Medium,373657.39,No,Yes,1
1870.2043243181977,4,2,46,Urban,Low,291151.26,Yes,Yes,4
1248.428523440947,5,3,85,Rural,Low,150298.38,No,Yes,1
1877.1284679570279,4,2,59,Rural,High,275204.95,Yes,No,1
1863.6382151261648,4,2,28,Urban,High,356833.3,No,Yes,1
651.5566785292142,3,1,0,Suburban,Medium,144840.19,Yes,No,5
1972.8525667410938,2,1,59,Suburban,Low,268204.35,No,Yes,1
1884.532734895661,4,3,52,Rural,Medium,287519.0,Yes,No,1
2348.103182406709,3,3,93,Suburban,Low,302953.21,Yes,No,1
2924.4780474726726,5,2,82,Suburban,Low,413857.48,No,Yes,3
2563.2825147738786,5,3,11,Rural,Low,428998.73,Yes,Yes,4
1865.5556547225847,4,1,40,Urban,Medium,309651.26,No,Yes,5
1446.7370456291649,5,2,60,Urban,High,261846.93,Yes,Yes,1
3286.67990162493,2,3,90,Rural,High,443080.98,Yes,No,2
2029.609217007244,5,2,97,Rural,Low,244656.69,Yes,Yes,1
2006.964645956473,1,3,21,Rural,Medium,299365.1,No,No,3
1987.9374564449984,5,2,49,Urban,Medium,337735.75,No,No,2
2099.0423803839276,4,1,37,Urban,High,368228.34,No,Yes,3
1927.8197940380287,3,1,4,Suburban,Low,324318.18,Yes,No,1
1713.1689965598819,2,3,95,Suburban,Low,201708.93,No,No,2
1726.570529379804,2,3,90,Suburban,Medium,216880.16,Yes,No,4
1983.6233648920008,3,2,68,Rural,High,273314.24,No,Yes,2
1728.2876144331176,2,1,37,Suburban,Medium,242985.06,No,No,4
1643.5771086614177,4,1,38,Rural,Low,228416.52,No,Yes,3
2053.2151138459485,4,2,90,Rural,Low,260304.92,No,No,1
1872.5113912895724,3,2,77,Rural,High,257934.53,Yes,No,5
2751.9964942913443,4,3,25,Urban,Low,461629.75,No,Yes,2
674.515095803494,1,2,91,Rural,Low,50000.0,No,No,2
2545.7534259612307,4,3,4,Rural,Low,422262.15,No,No,2
2623.0425962488143,2,3,22,Urban,Medium,432658.41,Yes,No,4
963.3048837959252,3,3,34,Rural,Medium,154580.67,No,Yes,5
1828.6562029598256,1,3,56,Urban,High,286715.81,No,Yes,4
1814.2795670021042,4,3,89,Suburban,Low,249700.05,Yes,No,1
1296.2441526410894,1,1,88,Urban,Medium,147392.92,No,No,1
1611.0916562045622,5,2,98,Suburban,High,231895.05,No,Yes,2
1444.7120772670855,5,2,62,Urban,High,222676.1,Yes,Yes,3
2876.1352217118115,1,3,34,Suburban,Medium,441092.81,Yes,No,3
2467.8391965737305,5,1,27,Urban,Low,419373.55,Yes,No,4
2635.7775474970795,5,3,89,Rural,Low,355592.5,Yes,No,1
2360.8360320216175,5,3,33,Suburban,Medium,399672.39,Yes,No,2
1435.4741143913852,3,3,94,Rural,Medium,169058.02,No,Yes,4
1737.7398668601131,3,2,89,Urban,Medium,254512.86,No,No,5
2244.687280613959,5,1,76,Urban,Low,326017.82,No,No,1
1388.9360955540274,2,1,81,Rural,Low,135091.61,Yes,No,5
2356.499215086194,5,1,27,Urban,Low,400317.07,No,Yes,5
1879.8373009209324,5,3,63,Urban,High,304567.69,Yes,No,5
1812.5895962252011,5,1,84,Suburban,Medium,257644.84,No,Yes,4
2355.4799841017457,2,1,96,Urban,Medium,315355.34,Yes,Yes,2
2222.13165574302,2,1,94,Rural,Medium,281858.13,Yes,No,3
1819.51691709046,5,1,14,Suburban,Medium,331239.61,No,Yes,4
2579.664901682124,4,2,62,Rural,Low,356557.48,Yes,Yes,5
1459.4683362000515,1,2,47,Suburban,Medium,204641.1,Yes,No,2
2307.967803472132,3,1,84,Urban,Medium,324976.42,No,Yes,3
2296.550628984192,1,2,0,Urban,Low,378510.27,No,No,5
1845.226780343005,3,3,2,Suburban,Low,302812.11,No,Yes,2
2163.066511121059,1,1,24,Suburban,High,344346.02,Yes,Yes,4
1374.4432118073487,2,3,38,Suburban,Low,205075.4,No,Yes,3
2462.0135096034505,5,3,8,Suburban,Medium,455376.14,No,Yes,5
1907.5489317785054,3,1,25,Suburban,High,322569.83,Yes,Yes,5
1738.6384897404803,5,1,15,Urban,High,342137.31,No,No,5
2524.5046129184448,5,2,95,Suburban,Low,338326.72,Yes,No,2
1647.8281547286203,2,2,62,Rural,Low,188852.2,Yes,Yes,5
1295.76935181822,3,1,28,Urban,Medium,224092.13,No,No,2
1221.685413238048,4,1,64,Suburban,Low,158206.28,No,Yes,5
2303.00497567282,2,3,25,Rural,Low,351597.13,No,Yes,2
1359.7853237518584,5,3,30,Urban,Medium,250644.76,Yes,No,1
2877.3970909921823,3,2,80,Rural,Low,379720.71,No,No,4
959.035296058139,2,1,60,Urban,Medium,118711.27,Yes,No,4
2848.228184145019,2,2,1,Suburban,Medium,469186.9,Yes,Yes,2
2105.5087336013094,4,2,88,Suburban,Low,278963.6,Yes,Yes,4
1951.6434440648038,1,3,89,Urban,Medium,250512.06,Yes,No,4
1727.540456595525,3,3,11,Urban,High,311208.36,Yes,No,5
2199.5680571760354,3,2,91,Suburban,Medium,278326.39,No,Yes,2
1981.1826487875758,3,2,76,Rural,Low,242274.86,Yes,Yes,1
2551.650941008261,3,2,2,Rural,Medium,418494.04,Yes,Yes,3
2057.1138243310197,1,3,31,Rural,High,311935.86,No,Yes,4
2075.1508807309388,2,2,13,Rural,Medium,348660.54,Yes,Yes,5
1818.193893893072,2,3,43,Rural,High,266276.14,Yes,No,5
1971.5271881394663,1,1,78,Rural,High,251231.3,No,Yes,1
2153.9008844460295,2,1,39,Suburban,Medium,323513.03,Yes,Yes,2
1144.9158036716872,1,2,27,Rural,Low,150077.08,Yes,Yes,3
1325.9072889471436,1,2,11,Rural,Low,212013.85,Yes,No,3
2371.6320470113574,2,3,56,Rural,High,318945.01,No,Yes,5
2085.432719063971,2,1,12,Suburban,Medium,342238.56,Yes,Yes,2
1908.0083318236605,1,1,33,Urban,Low,286490.03,Yes,Yes,1
2009.2169665326967,4,2,45,Suburban,Medium,322279.8,No,No,5
2173.7908526808355,5,3,61,Rural,Medium,318399.16,Yes,Yes,2
1730.1201598453192,3,3,12,Suburban,Low,288942.33,Yes,No,2
1610.8476372988437,1,2,11,Suburban,Medium,265878.67,Yes,No,4
2097.922627548841,2,3,99,Suburban,Medium,264650.12,Yes,Yes,2
1510.813611192484,1,3,52,Suburban,High,223285.55,Yes,No,3
2204.126377857236,2,2,20,Urban,High,381878.97,No,No,3
1148.7081978810797,1,2,52,Urban,Low,153611.31,Yes,No,5
2514.5778186628218,2,2,30,Rural,High,403067.43,No,Yes,1
2236.2987412065213,4,1,54,Urban,High,358551.14,Yes,No,1
2128.0148671569377,5,2,66,Urban,High,365464.84,No,Yes,4
2491.345491972757,2,1,79,Urban,Medium,339542.16,Yes,Yes,1
2832.7372222312883,4,1,65,Rural,High,420639.86,Yes,Yes,3
2507.1850325090654,5,2,1,Rural,Medium,438601.21,No,Yes,3
1079.5628843341774,2,3,46,Suburban,Medium,180702.99,Yes,No,3
1360.2115166321491,3,3,47,Suburban,Low,209981.08,No,Yes,5
1687.5907111521606,1,1,97,Rural,Low,136776.58,No,No,1
2013.0455251054168,1,3,90,Rural,High,243115.43,Yes,No,3
2258.8295102345614,1,1,25,Suburban,Medium,351625.06,No,No,4
1637.1280934232673,2,2,10,Suburban,High,302139.41,No,No,1
2093.383382238539,3,1,42,Urban,High,346486.27,Yes,No,4
1622.3085338233386,3,1,21,Suburban,Medium,276094.38,Yes,Yes,1
1694.241098504026,3,3,66,Rural,High,245904.96,No,No,5
1296.6694515758888,5,1,73,Rural,Medium,188379.72,Yes,No,4
1538.3833769445478,2,3,32,Rural,Medium,231066.14,Yes,Yes,1
1324.1576971918332,4,1,64,Urban,Low,205823.45,Yes,No,2
1512.0633735113336,5,2,96,Rural,High,204197.25,No,Yes,1
2526.82089830392,2,2,78,Suburban,Medium,344590.38,Yes,No,2
1525.3005555840284,3,3,49,Urban,High,265787.98,Yes,No,2
3316.1910324186956,2,3,9,Suburban,Low,522748.79,No,Yes,2
2246.6589504404446,3,1,29,Urban,Low,358971.75,Yes,No,3
2092.418061847437,4,3,76,Rural,Medium,299619.07,No,No,5
1570.8211099093933,3,3,47,Urban,Medium,265844.7,No,Yes,5
2350.1549397044955,5,1,58,Urban,Low,362667.62,No,No,4
1712.181086881113,2,1,89,Suburban,High,208758.25,No,No,5
2061.0049073226805,1,2,24,Suburban,High,330602.17,No,Yes,5
3280.0422691343974,3,2,96,Suburban,Medium,441378.09,Yes,No,5
1951.9700501376751,3,2,14,Urban,Low,336459.05,Yes,Yes,1
2574.6366631428377,1,1,89,Urban,Medium,338466.22,No,No,2
1648.4117874370563,5,3,51,Suburban,Medium,271090.81,No,Yes,5
1982.5057547515191,4,2,61,Suburban,Low,287591.43,Yes,No,4
2885.400317817755,4,2,52,Rural,Low,420714.63,Yes,Yes,4
1686.5164711061163,5,3,89,Rural,Low,211776.76,Yes,Yes,2
2906.2242789984643,2,1,57,Suburban,Low,413954.81,Yes,Yes,1
2353.8759677277376,4,1,16,Suburban,Medium,389950.19,Yes,No,3
1718.766612052866,5,2,93,Urban,High,287385.93,Yes,No,1
2316.2038695277606,3,1,15,Rural,Low,349820.84,No,Yes,5
2486.277224813365,1,2,1,Rural,Low,355327.1,No,Yes,2
2310.9049811085983,2,2,75,Suburban,High,330829.45,Yes,Yes,5
1214.8876400547717,2,3,99,Rural,Medium,88534.31,No,Yes,4
1636.4314120875656,3,2,12,Rural,Medium,285522.87,No,Yes,4
1876.2406822242476,4,3,92,Urban,Medium,281324.7,No,No,1
1962.7832854499768,2,1,68,Urban,Low,275028.06,Yes,Yes,3
2310.336048775339,1,2,55,Suburban,Low,301502.27,Yes,Yes,3
2088.8505004666267,3,3,28,Suburban,Low,334976.48,Yes,No,1
1332.3278206449495,2,1,86,Rural,Medium,147446.19,Yes,No,2
2190.0989255029817,3,3,56,Rural,High,328850.2,No,No,1
2305.2928726419113,4,3,42,Rural,High,357076.98,Yes,Yes,1
2279.89522396552,5,3,23,Suburban,Medium,387839.43,Yes,No,5
2540.3903627773107,3,1,22,Rural,Medium,387148.95,Yes,No,5
2416.961077274452,4,2,75,Urban,Low,348106.27,Yes,No,3
2229.5900396142183,2,1,16,Suburban,Low,358811.9,No,No,3
1964.9171442706765,2,2,95,Suburban,Medium,236647.16,Yes,No,5
1169.5195332420044,4,2,22,Urban,Low,216028.43,Yes,No,2
